,titulo_1,titulo_2,url_1,url_2
593,Fogao A Gas Gemini 2 Q Vetro Amarelo Gás Glp,Fogao A gas gemini 2 Q vetro amarelo gas glp,https://www.americanas.com.br/produto/3193707626,https://www.americanas.com.br/produto/1579288735
108,Fogão De Piso Itatiaia Vitrum Multigás 5 Queimadores 110v/220v Porta Com Visor 100L,Fogão de Piso Itatiaia Vitrum 5 Bocas com Acendimento Automático,https://www.americanas.com.br/produto/2711278383,https://www.americanas.com.br/produto/76289481
207,Fogão Itatiaia 5 Bocas Life Preto Bivolt,Fogão Life 5 Bocas Branco com Acendimento Automático e Forno Limpa Fácil - Itatiaia,https://www.americanas.com.br/produto/4319574874,https://www.americanas.com.br/produto/1252789407
86,Fogão 4 Bocas Itatiaia Star Clean Branco Acendimento Manual Bivolt,Fogão de Piso com Acendimento Manual Star Clean 4 Bocas Itatiaia,https://www.americanas.com.br/produto/5027947843,https://www.americanas.com.br/produto/32844620
471,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bvolt,Fogão Atlas Agile Up Glass 5 Bocas Acendimento Automático Preto,https://www.americanas.com.br/produto/4880050970,https://www.americanas.com.br/produto/5080081591
607,Fogao A gas gemini 2 Q vetro azul gas glp,Fogão de Piso à Gás Gemini 2 Bocas Azul Manual Venax,https://www.americanas.com.br/produto/1182957208,https://www.americanas.com.br/produto/4409400780
259,Fogão Itatiaia Essencial 5 Bocas Mesa de Vidro,Fogão 5 Bocas a Gás Itatiaia Essencial Mesa de Vidro Branco Bivolt,https://www.americanas.com.br/produto/5189501107,https://www.americanas.com.br/produto/3423469610
480,Fogão a Gás Atlas Agile Up Glass Piso 5 Bocas Preto Bivolt 300000885,Fogão Atlas Agile Up Glass 5 Bocas Acendimento Automático Preto,https://www.americanas.com.br/produto/4812467010,https://www.americanas.com.br/produto/5080081591
336,Fogão Dako Supreme 5 bocas acendimento automático bivolt - Branco,Fogão De Piso A Gás Dako Supreme 5 Bocas Automático Mesa Inox Bivolt,https://www.americanas.com.br/produto/1250076606,https://www.americanas.com.br/produto/1540781750
66,Fogão Itatiaia Dream 5 Bocas Inox Tripla Chama Bivolt,Fogão Dream 5 Bocas - Inox,https://www.americanas.com.br/produto/3216307706,https://www.americanas.com.br/produto/4351165325
795,Fogão 4 Bocas Moderatto Mueller Preto Fosco acendimento manual,Fogão 4 Bocas Moderatto Mueller Preto Fosco,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Moderatto-Mueller-Preto/dp/B07YN9N91T,https://www.americanas.com.br/produto/2451853352
560,Fogão A Gás De Piso 4 Bocas Braslar Horus Top Control Preto Bvolt,Fogão de Piso 4 Bocas Mesa de Vidro com Acendimento Total Horus Top Control Preto - Braslar,https://www.americanas.com.br/produto/4898357101,https://www.americanas.com.br/produto/3491167040
131,Fogão 4 Bocas Itatiaia Vitrum Digital Automático Mesa Vidro Branco Bivolt,Fogão 4 Bocas Automático Bivolt Timer Digital Vitrum Itatiaia Branco,https://www.americanas.com.br/produto/4942326426,https://www.americanas.com.br/produto/4913120120
153,Fogao Itatiaia Vitrum Digital 5b Preto Bivolt,Fogão De Mesa Vidro 5 Bocas Com Timer Itatiaia Preto Bivolt,https://www.americanas.com.br/produto/5199635117,https://www.americanas.com.br/produto/5016273003
318,Fogão 5 bocas com Acendimento Automático Dako Supreme 5b,Fogão 5B Dako Supreme Branco,https://www.americanas.com.br/produto/3161411353,https://www.americanas.com.br/produto/2891317625
524,Fogão a Gás Dako Diplomata 5 Bocas Preto - Bivolt,Fogão 5 Bocas com Frente em Vidro e Tripla Chama Dako Diplomata,https://www.americanas.com.br/produto/5078973742,https://www.americanas.com.br/produto/4944868341
815,Fogao Mueller Piacere 5 Bc G6 601230003,Fogao 5B mueller piacere acend. automatico - 60.1230.003,https://www.americanas.com.br/produto/4424457830,https://www.americanas.com.br/produto/4481915340
555,Fogão 4 Bocas Fenix com Mesa de Vidro Acendimento Automático Glass,Fogão 4 Bocas Fenix com Mesa de Vidro Glass Preto Bivolt,https://www.americanas.com.br/produto/1471081273,https://www.americanas.com.br/produto/4409746490
103,Fogão De Piso Itatiaia Vitrum Multigás 5 Queimadores 110v/220v Porta Com Visor 100L,Fogão Gás Itatiaia Vitrum 5 Bocas Super Automático Bivolt Branco,https://www.americanas.com.br/produto/2711278383,https://www.americanas.com.br/produto/1882164452
540,Fogao A gas picasso 4 Q branco gas glp,Fogão A Gás 4 Bocas Venax Picasso Branco Bivolt,https://www.americanas.com.br/produto/1182989681,https://www.americanas.com.br/produto/1641355477
100,Fogão Vitrum 4 Bocas - Branco,Fogão Itatiaia Vitrum 4 Bocas - Bivolt - Branco,https://www.americanas.com.br/produto/1608377210,https://www.americanas.com.br/produto/79983456
634,Fogão Esmaltec Ágata 4 Bocas Automático,"Fogão Ágata Glass 4 Bocas, Preto, Acendimento automático - Esmaltec",https://www.americanas.com.br/produto/4460734515,https://www.americanas.com.br/produto/3644907839
255,Fogão 5 Bocas Bivolt Automático Mesa de Vidro Essencial Itatiaia Branco,Fogão Itatiaia Essencial 5 Bocas Mesa de Vidro,https://www.americanas.com.br/produto/4913117772,https://www.americanas.com.br/produto/5189501107
645,"Fogão Ágata Glass 5 Bocas, Preto, Acendimento automático - Esmaltec",Fogão Agata Glass Piso 5 Bocas Preto Esmaltec Bivolt 0104002095,https://www.americanas.com.br/produto/104237838,https://www.americanas.com.br/produto/4914217020
614,Fogão a Gás Progás 2 Queimadores Baixa Pressão Pés PMS-200,Fogao 2b s/saida forno pms-200n p20815/p37386,https://www.americanas.com.br/produto/5047780260,https://www.americanas.com.br/produto/2884711659
15,Fogão Consul CFS5VAR 5 Bocas com Trempe de Ferro Fundido e Mesa de Vidro Inox - Bivolt,Fogão Consul 5 Bocas Cor Inox Mesa Vidro Temperado Bivolt,https://www.americanas.com.br/produto/1844431636,https://www.americanas.com.br/produto/2795198460
294,Fogão Elétrico Profissional 1 Boca 1500w Esmeralda - Cotherm,Fogão Tubular Esmeralda 1500 W 127 V Cotherm Inox,https://www.americanas.com.br/produto/3618913143,https://www.amazon.com.br/Fog%C3%A3o-El%C3%A9trico-Profissional-Esmeralda-Boca/dp/B077T33FWX
900,Fogão 4 Bocas Electrolux Prata Automático com Forno de 70L e Vidro Interno Removível (52LXU) Bivolt,Fogão 4 Bocas Electrolux 52LXU Acendimento Automático,https://www.amazon.com.br/Fog%C3%A3o-Bocas-Silver-Acendimento-Autom%C3%A1tico/dp/B07TDBNY91,https://www.americanas.com.br/produto/1227681251
718,Fogão Ares 4 bocas Preto,Fogão de Piso 4 Bocas com Forno 50L Ares a Gás - Realce - Preto,https://www.americanas.com.br/produto/3045376415,https://www.americanas.com.br/produto/4984781929
143,Fogão de Mesa Vidro 4 Bocas com Timer Digital Vitrum Itatiaia,Fogão 4 Bocas Itatiaia Vitrum Digital Automático Mesa Vidro Preto Bivolt,https://www.americanas.com.br/produto/4976284367,https://www.americanas.com.br/produto/4942244439
411,Fogão de Piso Mônaco Plus 4 Bocas Atlas Branco Bivolt,Fogão De Piso Atlas 4 Bocas Monaco Plus Branco Bivolt,https://www.americanas.com.br/produto/3928683355,https://www.americanas.com.br/produto/4898159367
370,Fogão Atlas 4 Bocas Branco,Fogão de Piso Atlas Mônaco Top Glass 4 Bocas Acendimento Automático Branco,https://www.americanas.com.br/produto/5174814864,https://www.americanas.com.br/produto/4866156891
279,Fogão de Piso Fischer 5 Bocas tc Gran Chef com Grill Preto e Inox - 127 Volts,Fogão de Piso 5 Bocas Fischer Grand Cheff com Grill Tripla Chama,https://www.americanas.com.br/produto/3927081467,https://www.americanas.com.br/produto/4305866112
485,Fogão Atlas Agile Up Glass 5 Bocas Preto - Bivolt,Fogão Atlas Agile Up Glass 5 Bocas Acendimento Automático Preto,https://www.americanas.com.br/produto/2791826633,https://www.americanas.com.br/produto/5080081591
332,Fogão Dako Supreme 5 bocas Branco,Fogão Dako Supreme 5 bocas acendimento automático bivolt - Branco,https://www.americanas.com.br/produto/4592637653,https://www.americanas.com.br/produto/1250076606
862,Fogão à Gás 4 Bocas Cook Front Control Suggar Mesa Vidro Bivolt,Fogão de Piso 4 Bocas Cook FGV400PT Suggar Preto - Bivolt,https://www.americanas.com.br/produto/3908545115,https://www.americanas.com.br/produto/2013370879
584,Fogao A gas gaudi 4 Q branco gás glp,Fogao A gas gaudi 4 Q branco gas glp,https://www.americanas.com.br/produto/1587321558,https://www.americanas.com.br/produto/1248780961
723,Fogão Realce Zeus Glass 5 Bocas Respaldo,Fogão de Piso 5 Bocas Mesa de Vidro 94L Realce Zeus Glass preto null,https://www.americanas.com.br/produto/4819006582,https://www.americanas.com.br/produto/4476019508
52,Fogão Dream 5 Bocas Acendimento Automático Itatiaia Preto Bivolt,Fogão Dream 5 Bocas Acendimento Automático Itatiaia Bivolt,https://www.americanas.com.br/produto/5004943014,https://www.americanas.com.br/produto/4292164735
27,Fogão Brastemp 5 Queimadores Inox 220v,Fogão Brastemp 5 Bocas Cor Inox Forno Elétrico Com Convecção E Meat Control - BFS5CCR,https://www.americanas.com.br/produto/4278047057,https://www.americanas.com.br/produto/33023040
37,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,Fogão de Piso 4 Bocas à Gás Itatiaia Waves com Acendimento Automático Branco Bivolt,https://www.americanas.com.br/produto/119725818,https://www.americanas.com.br/produto/4341965791
559,Fogão a Gás de Piso 4 Bocas Braslar Horus Top Control - 10010072,Fogão de Piso 4 Bocas Mesa de Vidro com Acendimento Total Horus Top Control Preto - Braslar,https://www.americanas.com.br/produto/4418391934,https://www.americanas.com.br/produto/3491167040
99,Fogão à Gás 4 Bocas Automático Itatiaia Vitrum Branco Bivolt,Fogão 4 Bocas a Gás Itatiaia Vitrum Acendimento Automático Branco Bivolt,https://www.americanas.com.br/produto/4942125131,https://www.americanas.com.br/produto/2590034040
454,Fogão Dako Magister 5 Bocas Preto com Mesa de Vidro - Bivolt,Fogão De Piso Dako 5 Bocas Magister Preto Bivolt,https://www.americanas.com.br/produto/3745505572,https://www.americanas.com.br/produto/4899067270
257,"Fogão de Piso Itatiaia 5 Bocas Essencial, Mesa de Vidro, Acendimento Automático, Branco, Bivolt",Fogão Itatiaia Essencial 5 Bocas Mesa de Vidro,https://www.americanas.com.br/produto/4813442501,https://www.americanas.com.br/produto/5189501107
249,Fogão 5 Bocas Itatiaia Star Branco Bivolt,"Fogão Star 5 Bocas com Acendimento Automático, Queimador Super Chama e Forno Limpa Fácil - Itatiaia",https://www.americanas.com.br/produto/4432862405,https://www.americanas.com.br/produto/5133317669
362,Fogão Atlas Mônaco Top Glass 4 Bocas Branco - Bivolt,Fogão Mônaco Top Glass 4 bocas Acendimento Automático Atlas,https://www.americanas.com.br/produto/2962317658,https://www.americanas.com.br/produto/5154898415
664,Fogão De Piso 4 Bocas Caribe Glass Mesa De Vidro Bivolt,Fogão Esmaltec Caribe Glass 4 Bocas Acendimento Automático Mesa Vidro,https://www.americanas.com.br/produto/5059797798,https://www.americanas.com.br/produto/4375026611
810,Fogão 5 bocas Mueller Fratello Grafite acendimento automático Bivolt,Fogão Fratello 5 Bocas Acendimento Automático Grafite Mueller Bivolt,https://www.americanas.com.br/produto/4606576872,https://www.americanas.com.br/produto/1866443961
892,"Fogão 5 Bocas 76LBU, Forno Easy To Clean - Electrolux",Fogão de Piso 5 Bocas Electrolux 76LBU Branco Bivolt,https://www.americanas.com.br/produto/4268170393,https://www.americanas.com.br/produto/5015857007
394,Fogão de Piso Atlas 5 Bocas Mesa Vidro Top Glass,Fogão 5 Bocas Mônaco Top Glass Atlas Automático com Mega chama - Preto,https://www.americanas.com.br/produto/4978961691,https://www.americanas.com.br/produto/1733144651
287,Fogão 5B Fischer Gran Cheff Grill Auto Acendimento Inox 220V,Fogão 5 Bocas Gran Cheff Mesa de Vidro Forno 110L Fischer,https://www.americanas.com.br/produto/4202970881,https://www.americanas.com.br/produto/5009426681
572,Fogão 5 Bocas New Top Glass Preto,Fogão Braslar Top Glass 5 Bocas Black Plus,https://www.americanas.com.br/produto/4408400446,https://www.americanas.com.br/produto/3161333498
55,Fogão Dream 5 Bocas Acendimento Automático 3700000004 Itatiaia,Fogão a Gás de Piso 5 Bocas Itatiaia Branco,https://www.americanas.com.br/produto/119725893,https://www.americanas.com.br/produto/4246245817
514,Fogão 5 Bocas Dako Diplomata Mesa de Vidro,Fogão a Gás Dako Diplomata 5 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/5131142295,https://www.americanas.com.br/produto/5078973742
813,Fogão 5 Bocas Piacere Bivolt Preto Fosco - Mueller,Fogao 5B mueller piacere acend. automatico - 60.1230.003,https://www.americanas.com.br/produto/1720678864,https://www.americanas.com.br/produto/4481915340
431,Fogão De Piso Atlas 5 Bocas Monaco Plus Branco Bvolt,Fogao Atlas Monaco 5bcs Acendimento Automático 1521002,https://www.americanas.com.br/produto/4880066429,https://www.americanas.com.br/produto/4923491928
771,Fogao 5B Mueller Fratello Vetro Mesa Vidro - 601230014,Fogão de Piso 5 Bocas Fratello Vetro Mueller,https://www.americanas.com.br/produto/5132102957,https://www.americanas.com.br/produto/5019708210
715,Fogão Ares 4 bocas Branco,Fogão de Piso 4 Bocas com Forno 50L Ares a Gás - Realce - Branco,https://www.americanas.com.br/produto/4031593654,https://www.americanas.com.br/produto/4984760204
456,Fogão Dako Magister 5 Bocas Preto com Mesa de Vidro - Bivolt,Fogão a Gás Dako Magister 5 Bocas Preto - Bivolt,https://www.americanas.com.br/produto/3745505572,https://www.americanas.com.br/produto/5080516524
822,Fogão Mueller 5 Bocas Piacere Automático 601230004 - Inox,Fogão 5 Bocas Piacere Bivolt Inox - Mueller,https://www.americanas.com.br/produto/3639949444,https://www.americanas.com.br/produto/1720679808
150,Fogao Itatiaia Vitrum Digital 5b Preto Bivolt,Fogão de Mesa Vidro 5 Bocas com Timer Digital Vitrum Itatiaia,https://www.americanas.com.br/produto/5199635117,https://www.americanas.com.br/produto/4976278080
732,Fogão Mueller Fratello Vetro 5 Bocas Preto - Bivolt,Fogão Mueller 5 bocas Fratello Vetro Preto com mesa de vidro Bivolt,https://www.americanas.com.br/produto/85431528,https://www.amazon.com.br/gp/offer-listing/B07TB9WCWQ
838,Fogão de Piso 4 Bocas Mueller Piacere Acendimento Automático,Fogão 4 Bocas Mueller Piacere Branco com Mesa em Inox Bivolt,https://www.americanas.com.br/produto/2662785716,https://www.americanas.com.br/produto/3535672313
68,Fogão 5 Bocas Itatiaia Dreams Inox - 3700000006,Fogão Dream 5 Bocas - Inox,https://www.americanas.com.br/produto/4800777467,https://www.americanas.com.br/produto/4351165325
500,Fogão Atlas New Utop 4 Bocas Mesa Inox Preto Bivolt 300001218,Fogão Atlas 4 Bocas New u.top Preto Bivolt,https://www.americanas.com.br/produto/4751449669,https://www.americanas.com.br/produto/4801452867
188,Fogão 5 Bocas Automático Tripla Chama Vitrum Bivolt Itatiaia Inox,Fogão à Gás 5 Bocas Automático Itatiaia Vitrum Inox Bivolt,https://www.americanas.com.br/produto/4913117123,https://www.americanas.com.br/produto/4942313991
497,Fogão Atlas New Utop Mesa Inox 4 Bocas Branco/Preto Bivolt 300001217,Fogão 4 Bocas Atlas New Utop Branco Mesa De Inox Bivolt,https://www.americanas.com.br/produto/4914217302,https://www.americanas.com.br/produto/4100532442
618,Fogão De Alta Pressão 1 Boca A Gás Em Inox Escovado Guindani,Fogão de Alta Pressão 1 Boca A Gás em Inox Escovado Guindani,https://www.americanas.com.br/produto/5114826919,https://www.americanas.com.br/produto/5137594381
281,Fogão de Piso Fischer 5Q tc Gran Cheff Gás com Dourador,Fogão de piso fischer 5Q grand cheff gás inox C grill,https://www.americanas.com.br/produto/4660685041,https://www.americanas.com.br/produto/4775591635
479,Fogão a Gás Atlas Agile Up Glass Piso 5 Bocas Preto Bivolt 300000885,Fogão Atlas 5 Bocas Agile up Glass Mesa Vidro Forno- Preto,https://www.americanas.com.br/produto/4812467010,https://www.americanas.com.br/produto/4932350799
428,Fogão de Piso Atlas 4 Bocas Acendimento Automático Monaco Plus,Fogão Atlas Mônaco Plus 4 Bocas com Acendimento Automático Preto,https://www.americanas.com.br/produto/3261295804,https://www.americanas.com.br/produto/4972926246
717,Fogão Ares 4 Bocas Forno Autolimpante 5926 Preto - Realce,Fogão de Piso 4 Bocas com Forno 50L Ares a Gás - Realce - Preto,https://www.americanas.com.br/produto/30946324,https://www.americanas.com.br/produto/4984781929
854,Fogão 5 bocas Mueller Piacere Vetro Branco com mesa de vidro e queimador central tripla chama Bivolt,Fogão 5 Bocas à Gás Mueller Piacere Vetro Tripla Chama Branco Bivolt,https://www.americanas.com.br/produto/4606579221,https://www.americanas.com.br/produto/3644878628
359,Fogão de Piso Atlas 4 Bocas Monaco Acendimento Automático Top Glass - Branco,Fogão Atlas 4 Bocas Branco,https://www.americanas.com.br/produto/4972933112,https://www.americanas.com.br/produto/5174814864
895,Fogão Electrolux 5 Bocas 76LBU Branco Automático Com Ultra Chama E Painel Completo,Fogão 5 Bocas Electrolux Branco Automático com Ultra Chama e Painel Completo (76LBU) - Bivolt,https://www.americanas.com.br/produto/4564522314,https://www.americanas.com.br/produto/2105207462
692,Fogão A Gás glp Venax Gaudi Vetrô Vítreo 4 Bocas Preto,Fogao a Gas Gaudi Vetro Vitreo 4 Q Preto Fosco Gas Glp,https://www.americanas.com.br/produto/1216220475,https://www.americanas.com.br/produto/3752710558
477,Fogão a Gás Atlas Agile Up Glass Piso 5 Bocas Preto Bivolt 300000885,Fogão De Piso Atlas 5 Bocas Agile Up Glass Preto Bivolt,https://www.americanas.com.br/produto/4812467010,https://www.americanas.com.br/produto/4898908284
612,Fogao A gas picasso 5 Q branco gás glp,Fogão A Gás 5 Bocas Venax Picasso Branco Bivolt,https://www.americanas.com.br/produto/1579815208,https://www.americanas.com.br/produto/1641358310
366,Fogão Mônaco Top Glass 4 bocas Acendimento Automático Atlas,Fogão Atlas 4 Bocas Branco,https://www.americanas.com.br/produto/5154898415,https://www.americanas.com.br/produto/5174814864
202,Fogão 5 Bocas Itatiaia Timer Digital Vitrum Inox Bivolt,Fogão 5 Bocas Automático Tripla Chama Vitrum Timer Digital Bivolt Itatiaia Inox,https://www.americanas.com.br/produto/4432001891,https://www.americanas.com.br/produto/4913116964
74,Fogão de Piso Itatiaia 5 Bocas Dream Preto – Bivolt,Fogão Dream 5 Bocas Luz de Forno Itatiaia,https://www.americanas.com.br/produto/3926935301,https://www.americanas.com.br/produto/4707705936
307,Fogão de Piso Dako 4 Bocas Supreme com Mesa em Inox e Acendimento Automático Branco – Bivolt,Fogao Dako Supreme 4B c/ Acend. Branco,https://www.americanas.com.br/produto/2702615675,https://www.americanas.com.br/produto/4973263085
13,"Fogão de Piso Consul 5 Bocas CFS5VARUNA, Mesa de Vidro, Acendimento Automático, Inox, Bivolt",Fogão Consul 5 Bocas Cor Inox Mesa Vidro Temperado Bivolt,https://www.americanas.com.br/produto/4734556817,https://www.americanas.com.br/produto/2795198460
96,Fogão Star 4 Bocas Preto Com Acendimento Automático,Fogão de Piso Star Black Itatiaia 4 Bocas Bivolt Preto,https://www.americanas.com.br/produto/1957490974,https://www.americanas.com.br/produto/4829538777
678,Fogao A gas picasso vitreo 4 Q branco gas glp,Fogao A Gas Picasso Vitreo 4 Q Branco Gás Glp,https://www.americanas.com.br/produto/47956380,https://www.americanas.com.br/produto/3193710024
812,Fogão 5 Bocas Piacere Bivolt Preto Fosco - Mueller,Fogao Mueller Piacere 5 Bc G6 601230003,https://www.americanas.com.br/produto/1720678864,https://www.americanas.com.br/produto/4424457830
780,Fogão 5 Bocas Moderatto Branco com Queimador Ultra Chama,Fogao 5B Mueller Moderatto Sem Acend - 601230016,https://www.americanas.com.br/produto/3535630210,https://www.americanas.com.br/produto/2916622619
668,Fogao A Gas Gemini 2 Q Vetro Branco Gás Glp,Fogão a Gás Venax Gemini 2 Queimadores Vetro Branco glp 7508,https://www.americanas.com.br/produto/3193708485,https://www.americanas.com.br/produto/115150877
655,Fogão 4 Bocas Bali 4080 Preto - Esmaltec,Fogão de Piso 4 Bocas Esmaltec Bali Acendimento Manual 0104002103,https://www.americanas.com.br/produto/3143936869,https://www.americanas.com.br/produto/1345720804
499,Fogão 4 Bocas Atlas New Utop Branco Mesa De Inox Bivolt,Fogão Atlas 4 Bocas New u.top Branco/Preto Bivolt,https://www.americanas.com.br/produto/4100532442,https://www.americanas.com.br/produto/4801452576
323,Fogão 5 Bocas com Acendimento Automático Dako Supreme Bivolt,Fogão 5B Dako Supreme Branco,https://www.americanas.com.br/produto/5084445170,https://www.americanas.com.br/produto/2891317625
562,Fogão de Piso 4 Bocas Braslar Sirius Plus,Fogão 4 Bocas Braslar Sirius Plus Com Acendedor - 10010076,https://www.americanas.com.br/produto/1943546834,https://www.americanas.com.br/produto/3310570316
377,Fogão de Piso Atlas 4 Bocas Monaco Acendimento Automático Top Glass,Fogão 4 Bocas Atlas Mônaco Top Glass Acendimento Aut. Preto Bivolt,https://www.americanas.com.br/produto/4973236108,https://www.americanas.com.br/produto/5008576485
509,Fogão 4 Bocas Dako Diplomata Mesa de Vidro,Fogão de Piso com 4 Bocas Mesa em Vidro Diplomata Dako,https://www.americanas.com.br/produto/5131030955,https://www.americanas.com.br/produto/5114401937
889,Fogão Electrolux 76LBU 5 Bocas Com Acendimento Automático Branco,Fogão de Piso 5 Bocas Electrolux 76LBU Branco Bivolt,https://www.americanas.com.br/produto/5079450644,https://www.americanas.com.br/produto/5015857007
105,Fogão De Piso Itatiaia Vitrum Multigás 5 Queimadores 110v/220v Porta Com Visor 100L,Fogão 5 Bocas a Gás Itatiaia Vitrum com Timer Digital Branco Bivolt,https://www.americanas.com.br/produto/2711278383,https://www.americanas.com.br/produto/79918769
167,Fogão de Mesa Vidro 5 Bocas com Timer Digital Vitrum Itatiaia,Fogão de Piso Itatiaia Vitrum 5 Bocas Mesa de Vidro com Timer Digital Preto Bivolt,https://www.americanas.com.br/produto/4976278080,https://www.amazon.com.br/Fog%C3%A3o-Itatiaia-Vitrum-Digital-Bivolt/dp/B07RRQDGJJ
529,Fogão Dako Gás glp 5 Bocas Diplomata Preto,Fogao 5 Bocas Dako de Piso Automático Mesa de Vidro Tripla Chama Fullglass Forno 100L Diplomata,https://www.americanas.com.br/produto/5016133086,https://www.americanas.com.br/produto/5049241171
439,Fogão 4 Bocas 50 Litros Coliseum Plus Atlas,Fogao 4B atlas coliseum S acend. - 300000720,https://www.americanas.com.br/produto/5150554682,https://www.americanas.com.br/produto/4618121648
640,Fogão Jade Glass Esmaltec 4 Bocas com Acendimento Automático - Bivolt,Fogao 4B esmaltec jade glass mesa vidro - 0104002082,https://www.americanas.com.br/produto/3234238142,https://www.americanas.com.br/produto/4409283991
545,Fogao A gas gemini 2 Q tampa de vidro bege gás glp,Fogao A gas gemini 2 Q tampa de vidro bege gas glp,https://www.americanas.com.br/produto/2109942915,https://www.americanas.com.br/produto/3001172082
724,Fogão A Gás 5 Bocas Realce Zeus Glass Mesa De Vidro Preto Bivolt,Fogão de Piso 5 Bocas Mesa de Vidro 94L Realce Zeus Glass preto null,https://www.americanas.com.br/produto/97396165,https://www.americanas.com.br/produto/4476019508
155,Fogao Itatiaia Vitrum Digital 5b Preto Bivolt,Fogão de Piso Itatiaia Vitrum 5 Bocas Mesa de Vidro com Timer Digital,https://www.americanas.com.br/produto/5199635117,https://www.americanas.com.br/produto/4432002296
620,Fogão De Piso Esmaltec Diamante 5 Bocas Branco 110v,Fogão 5 Bocas Esmaltec Diamante Duplo Forno Com Acendedor Automático,https://www.americanas.com.br/produto/122619944,https://www.americanas.com.br/produto/4575620956
703,Fogao A gas picasso 5 Q preto fosco gás glp,Fogão Picasso 5 Queimadores Preto Fosco Gás Glp Venax Bivolt,https://www.americanas.com.br/produto/3032425919,https://www.americanas.com.br/produto/2445544220
329,Fogão 5B Dako Supreme Branco,Fogão Dako Supreme 5 bocas acendimento automático bivolt - Branco,https://www.americanas.com.br/produto/2891317625,https://www.americanas.com.br/produto/1250076606
583,Fogão A Gás 4 Bocas Venax Gaudi Branco Bivolt,Fogao A gas gaudi 4 Q branco gas glp,https://www.americanas.com.br/produto/1641357261,https://www.americanas.com.br/produto/1248780961
223,Fogão Itatiaia 4 Bocas Itaglass Acendimento Automático - Preto,Fogão Itatiaia Itaglass 4 Bocas Preto Bivolt Acendimento Automático,https://www.americanas.com.br/produto/2563895186,https://www.americanas.com.br/produto/4931721236
493,Fogão 4 Bocas Inox com Mesa Inox Atlas New Fastcook Bivolt,Fogão à Gás 4 Bocas New Fastcook Atlas Acendimento Automático Bivolt,https://www.americanas.com.br/produto/4747487742,https://www.americanas.com.br/produto/3733251368
133,Fogão 4 Bocas Itatiaia Vitrum Digital Automático Mesa Vidro Branco Bivolt,Fogão Vitrum Timer 4 Bocas - Branco,https://www.americanas.com.br/produto/4942326426,https://www.americanas.com.br/produto/1608341356
2,Fogão Brastemp 4 bocas cor Inox com botões removíveis e vidro panorâmico - BFO4NAR BIVOLT,Fogão de Piso Brastemp BFO4NAR 4 Bocas com Botões Removíveis e Vidro Panorâmico Inox - Bivolt,https://www.amazon.com.br/gp/offer-listing/B076CD12NJ,https://www.americanas.com.br/produto/120277055
576,Fogão 4 Bocas Mesa de Inox Forno Easy Cean Plus Preto Bivolt,Fogão 4 Bocas Mesa de Inox Com Acendimento Automático Forno Easy Cean Plus Braslar,https://www.americanas.com.br/produto/4409724979,https://www.americanas.com.br/produto/1827229807
844,Fogão 5 Bocas Mueller Piacere Branco com mesa em inox e queimador central ultra chama Bivolt,Fogão de Piso 5 Bocas Mueller Piacere Acendimento Automático,https://www.americanas.com.br/produto/4606578405,https://www.americanas.com.br/produto/3506557738
410,Fogão de Piso Mônaco Plus 4 Bocas Atlas Branco Bivolt,Fogão Atlas Mônaco Plus - 4 bocas - Branco,https://www.americanas.com.br/produto/3928683355,https://www.americanas.com.br/produto/4291111244
580,Fogão 5 Bocas com Mesa de Vidro Acendimento Preto Bivolt,Fogão 5 Bocas Com Mesa de Vidro Acendimento Automático Luz no Forno New Top Glass Braslar,https://www.americanas.com.br/produto/4432037704,https://www.americanas.com.br/produto/1827230146
179,Fogão De Mesa Vidro 5 Bocas Com Timer Itatiaia Preto Bivolt,Fogão de Piso Itatiaia Vitrum 5 Bocas Mesa de Vidro com Timer Digital Preto Bivolt,https://www.americanas.com.br/produto/5016273003,https://www.amazon.com.br/Fog%C3%A3o-Itatiaia-Vitrum-Digital-Bivolt/dp/B07RRQDGJJ
631,Fogão De Piso 4 Bocas Acendimento Automático Preto Jade Glass Esmaltec,Fogão Esmaltec Ágata 4 Bocas Automático,https://www.americanas.com.br/produto/1667487591,https://www.americanas.com.br/produto/4460734515
243,Fogão de Piso Itatiaia Itaglass 5 Bocas Mesa de Vidro Inox 3700000125 – Bivolt,Fogão Itatiaia A Gás 5 Bocas Itaglass Acend. Automatico Inox Bivolt,https://www.americanas.com.br/produto/2104193388,https://www.americanas.com.br/produto/4432010536
617,Fogão 1 Boca Guindani Com Queimador Duplo 32Cm Inox 430,Fogão 1 Boca Guindani com Queimador Duplo 32cm Inox 430,https://www.americanas.com.br/produto/5029451745,https://www.americanas.com.br/produto/5049888194
778,Fogão 4 Bocas Mueller Moderatto Branco Acendimento Manual,Fogão 4 Bocas Mueller Moderatto Tampa De Vidro Branco Bivolt,https://www.americanas.com.br/produto/4606559212,https://www.americanas.com.br/produto/4395913145
693,Fogao A gas gaudi vetro vitreo 4 Q amarelo gás glp,Fogao A Gas Gaudi Vetro Vitreo 4 Bocas 127 V Gas Glp Amarelo - Venax,https://www.americanas.com.br/produto/3193710260,https://www.americanas.com.br/produto/43422765
